order_id,First Name,Last Name,Middle Initial,Gender,E-Mail,Phone No,City,County,cust_id,ref_num,category,price,quantity_ordered,total,payment_method,status
100383242,Lenny,Blount,X,M,lenny.blount@apple.com,228-450-0931,Drew,Sunflower,15106,503495,Women's Fashion,125,2,112.5,easypay_voucher,complete
100383242,Lenny,Blount,X,M,lenny.blount@apple.com,228-450-0931,Drew,Sunflower,15106,503495,Women's Fashion,140,2,126,easypay_voucher,complete
100397949,Lenny,Blount,X,M,lenny.blount@apple.com,228-450-0931,Drew,Sunflower,15106,503495,Women's Fashion,140,2,126,easypay_voucher,complete
100397949,Lenny,Blount,X,M,lenny.blount@apple.com,228-450-0931,Drew,Sunflower,15106,503495,Women's Fashion,99,2,89.1,easypay_voucher,complete
100397949,Lenny,Blount,X,M,lenny.blount@apple.com,228-450-0931,Drew,Sunflower,15106,503495,Women's Fashion,125,2,112.5,easypay_voucher,complete
100397973,Lenny,Blount,X,M,lenny.blount@apple.com,228-450-0931,Drew,Sunflower,15106,503495,Women's Fashion,125,3,225,easypay_voucher,canceled
100442319,Lenny,Blount,X,M,lenny.blount@apple.com,228-450-0931,Drew,Sunflower,15106,503495,Beauty & Grooming,29.9,3,59.8,cod,complete
100447999,Lenny,Blount,X,M,lenny.blount@apple.com,228-450-0931,Drew,Sunflower,15106,503495,Entertainment,587,3,874,Easypay,canceled
100447999,Lenny,Blount,X,M,lenny.blount@apple.com,228-450-0931,Drew,Sunflower,15106,503495,Appliances,182,9,1456,Easypay,canceled
100448205,Lenny,Blount,X,M,lenny.blount@apple.com,228-450-0931,Drew,Sunflower,15106,503495,Mobiles & Tablets,1239.9,2,1089.9,Easypay,canceled
100448717,Lenny,Blount,X,M,lenny.blount@apple.com,228-450-0931,Drew,Sunflower,15106,503495,Entertainment,56.8,3,113.6,Easypay,canceled
100449034,Lenny,Blount,X,M,lenny.blount@apple.com,228-450-0931,Drew,Sunflower,15106,503495,Appliances,172.2,3,344.4,cod,order_refunded
100449034,Lenny,Blount,X,M,lenny.blount@apple.com,228-450-0931,Drew,Sunflower,15106,503495,Appliances,110,2,110,cod,order_refunded
100469648,Lenny,Blount,X,M,lenny.blount@apple.com,228-450-0931,Drew,Sunflower,15106,503495,Women's Fashion,112.5,1,0,easypay_voucher,order_refunded
100469652,Lenny,Blount,X,M,lenny.blount@apple.com,228-450-0931,Drew,Sunflower,15106,503495,Women's Fashion,130,1,0,easypay_voucher,complete
100476933,Lenny,Blount,X,M,lenny.blount@apple.com,228-450-0931,Drew,Sunflower,15106,503495,Women's Fashion,138,3,248.4,easypay_voucher,complete
100514243,Lenny,Blount,X,M,lenny.blount@apple.com,228-450-0931,Drew,Sunflower,15106,503495,Appliances,350,2,350,cod,complete
100354700,Romeo,Hopps,G,M,romeo.hopps@outlook.com,308-392-2413,Snyder,Dodge,37011,182401,Mobiles & Tablets,32.3,1,0,cod,order_refunded
100354700,Romeo,Hopps,G,M,romeo.hopps@outlook.com,308-392-2413,Snyder,Dodge,37011,182401,Mobiles & Tablets,444.4,1,0,cod,order_refunded
100357028,Romeo,Hopps,G,M,romeo.hopps@outlook.com,308-392-2413,Snyder,Dodge,37011,182401,Soghaat,43.8,2,36.718,cod,received
100357028,Romeo,Hopps,G,M,romeo.hopps@outlook.com,308-392-2413,Snyder,Dodge,37011,182401,Mobiles & Tablets,79.9,2,66.982,cod,received
100389916,Romeo,Hopps,G,M,romeo.hopps@outlook.com,308-392-2413,Snyder,Dodge,37011,182401,Superstore,24.8,2,24.8,cod,order_refunded
100389916,Romeo,Hopps,G,M,romeo.hopps@outlook.com,308-392-2413,Snyder,Dodge,37011,182401,Superstore,27.8,2,27.8,cod,order_refunded
100389916,Romeo,Hopps,G,M,romeo.hopps@outlook.com,308-392-2413,Snyder,Dodge,37011,182401,Men's Fashion,49.8,2,49.8,cod,order_refunded
100535491,Romeo,Hopps,G,M,romeo.hopps@outlook.com,308-392-2413,Snyder,Dodge,37011,182401,Soghaat,22.5,2,22.5,cod,received
100535491,Romeo,Hopps,G,M,romeo.hopps@outlook.com,308-392-2413,Snyder,Dodge,37011,182401,Men's Fashion,59.9,2,59.9,cod,received
100535491,Romeo,Hopps,G,M,romeo.hopps@outlook.com,308-392-2413,Snyder,Dodge,37011,182401,Soghaat,23,2,23,cod,received
100535493,Romeo,Hopps,G,M,romeo.hopps@outlook.com,308-392-2413,Snyder,Dodge,37011,182401,Soghaat,22.5,2,22.5,cod,order_refunded
100535493,Romeo,Hopps,G,M,romeo.hopps@outlook.com,308-392-2413,Snyder,Dodge,37011,182401,Men's Fashion,59.9,2,59.9,cod,order_refunded
100535493,Romeo,Hopps,G,M,romeo.hopps@outlook.com,308-392-2413,Snyder,Dodge,37011,182401,Soghaat,23,2,23,cod,order_refunded
100535496,Romeo,Hopps,G,M,romeo.hopps@outlook.com,308-392-2413,Snyder,Dodge,37011,182401,Soghaat,22.5,2,22.5,cod,order_refunded
100535496,Romeo,Hopps,G,M,romeo.hopps@outlook.com,308-392-2413,Snyder,Dodge,37011,182401,Men's Fashion,59.9,2,59.9,cod,order_refunded
100535496,Romeo,Hopps,G,M,romeo.hopps@outlook.com,308-392-2413,Snyder,Dodge,37011,182401,Soghaat,23,2,23,cod,order_refunded
100535498,Romeo,Hopps,G,M,romeo.hopps@outlook.com,308-392-2413,Snyder,Dodge,37011,182401,Soghaat,22.5,2,22.5,cod,order_refunded
100535498,Romeo,Hopps,G,M,romeo.hopps@outlook.com,308-392-2413,Snyder,Dodge,37011,182401,Men's Fashion,59.9,2,59.9,cod,order_refunded
100535498,Romeo,Hopps,G,M,romeo.hopps@outlook.com,308-392-2413,Snyder,Dodge,37011,182401,Soghaat,23,3,46,cod,order_refunded
100354701,Florentino,Stough,J,M,florentino.stough@gmail.com,201-699-9950,Riverton,Burlington,52163,716936,Appliances,34.5,4,103.5,cod,complete
100354702,Harrison,Criss,F,M,harrison.criss@yahoo.com,304-501-8116,Huntington,Cabell,60132,237201,Women's Fashion,121.5,2,121.5,Payaxis,canceled
100354702,Harrison,Criss,F,M,harrison.criss@yahoo.com,304-501-8116,Huntington,Cabell,60132,237201,Women's Fashion,115.5,2,115.5,Payaxis,canceled
100354704,Harrison,Criss,F,M,harrison.criss@yahoo.com,304-501-8116,Huntington,Cabell,60132,237201,Women's Fashion,121.5,2,121.5,Payaxis,complete
100354704,Harrison,Criss,F,M,harrison.criss@yahoo.com,304-501-8116,Huntington,Cabell,60132,237201,Women's Fashion,115.5,2,115.5,Payaxis,complete
100354703,Micah,Coutee,M,M,micah.coutee@gmail.com,479-471-4601,Benton,Benton,44511,562300,Men's Fashion,35,2,35,cod,order_refunded
100354706,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Appliances,445,2,445,Payaxis,canceled
100354706,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Mobiles & Tablets,1279.9,3,2559.8,Payaxis,canceled
100354706,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Mobiles & Tablets,1690,2,1690,Payaxis,canceled
100354707,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Appliances,445,2,445,Payaxis,canceled
100354707,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Mobiles & Tablets,1279.9,3,2559.8,Payaxis,canceled
100354707,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Mobiles & Tablets,1690,2,1690,Payaxis,canceled
100354705,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Appliances,445,2,445,Payaxis,canceled
100354705,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Mobiles & Tablets,1279.9,3,2559.8,Payaxis,canceled
100354705,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Mobiles & Tablets,1690,2,1690,Payaxis,canceled
100354709,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Appliances,445,2,445,Payaxis,canceled
100354709,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Mobiles & Tablets,1279.9,3,2559.8,Payaxis,canceled
100354709,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Mobiles & Tablets,1690,2,1690,Payaxis,canceled
100354708,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Appliances,445,2,445,Payaxis,canceled
100354708,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Mobiles & Tablets,1279.9,3,2559.8,Payaxis,canceled
100354708,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Mobiles & Tablets,1690,2,1690,Payaxis,canceled
100354710,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Appliances,445,2,445,Payaxis,canceled
100354710,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Mobiles & Tablets,1279.9,3,2559.8,Payaxis,canceled
100354710,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Mobiles & Tablets,1690,2,1690,Payaxis,canceled
100354712,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Appliances,445,2,445,Payaxis,canceled
100354712,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Mobiles & Tablets,1279.9,3,2559.8,Payaxis,canceled
100354712,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Mobiles & Tablets,1690,2,1690,Payaxis,canceled
100354711,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Appliances,445,2,445,Payaxis,canceled
100354711,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Mobiles & Tablets,1279.9,3,2559.8,Payaxis,canceled
100354711,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Mobiles & Tablets,1690,2,1690,Payaxis,canceled
100354714,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Appliances,445,2,445,Payaxis,canceled
100354714,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Mobiles & Tablets,1279.9,3,2559.8,Payaxis,canceled
100354714,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Mobiles & Tablets,1690,2,1690,Payaxis,canceled
100354713,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Appliances,445,2,445,Payaxis,canceled
100354713,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Mobiles & Tablets,1279.9,3,2559.8,Payaxis,canceled
100354713,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Mobiles & Tablets,1690,2,1690,Payaxis,canceled
100354715,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Appliances,445,2,445,Payaxis,received
100354715,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Mobiles & Tablets,1279.9,3,2559.8,Payaxis,received
100354715,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Mobiles & Tablets,1690,2,1690,Payaxis,received
100355734,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Women's Fashion,109.9,2,109.9,Payaxis,received
100355734,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Women's Fashion,99.9,2,99.9,Payaxis,received
100355734,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Women's Fashion,99.9,2,99.9,Payaxis,received
100355734,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Women's Fashion,219.5,2,219.5,Payaxis,received
100355734,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Women's Fashion,135,2,135,Payaxis,received
100355734,Wallace,Henrich,B,M,wallace.henrich@yahoo.com,209-649-0095,El Monte,Los Angeles,60133,488301,Women's Fashion,69.9,2,69.9,Payaxis,received
